e1,d6,r1,r2,r3,r5,r7,r9,r10,r13,r15,r19,r20,r21,r22,r24,r25,r26,r27,f1,f3,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,r12,r14,r16,r18,f4,f18,f19,f20,f21,f22,f23,f24,r17,f2,d1_1,d1_2,d2_transformed,d3_1,d3_2,d3_3,d3_4,d3_5,d4_1,d4_2,d5_poly_1,d5_poly_2,d5_poly_3,d5_poly_4,r6_poly_1,r6_poly_2,r6_poly_3,r11_poly_1,r11_poly_2,r11_poly_3,r11_poly_4,r4,r28_1,r28_2,r28_3,f25,f26,r23
0.4275224900558714,1.2826207464454908,1.089550640187348,-0.0326192875946367,-0.237362703285223,2.01345756156212,-0.0231349043690696,0.9465456653144366,-2.993859841685815e-17,0.6384380370476166,0.783909943942448,0.860224594883696,-0.4169149366028749,-0.4662112081971509,-0.8257604887082909,0.9617974117365592,-0.2502352606325097,-0.4254406256990798,-0.6901816318771705,0.5846355488550569,-0.9177250713290172,-1.4454545377848842,-0.687724310971506,-0.6532932052205692,-0.7373900241881892,-1.0738957047199134,-0.497313475081803,-1.2156442381293184,-1.3305004519832926,0.8349739101322932,0.9182918598173174,0.7492770980316348,0.7853476069242461,0.7819500767645573,0.8567985804641352,0.7744648655001045,0.8771554759365204,-1.5562976255528185,-1.3776339473710015,1.423754827270949,-1.6528929320331236,1.0979269068009652,1.3029472009221996,-1.63211031011547,0.8808618987239212,1.2294276466881002,-0.4650731958278087,0.679673392368103,0,1,0,1,0,0,0,0,0,1,-2.888273749001182e-17,-0.5345224838248488,5.325711757517155e-16,0.7171371656006362,-0.6708203932499368,0.5,-0.223606797749979,-0.6324555320336759,0.5345224838248488,-0.3162277660168377,0.1195228609334393,1,1,0,0,0.0,1.0,1.0
-1.3869452800122076e-16,0.591457566851468,0.1454497213842333,-0.3845122083125355,-0.0537065045847644,0.3103356290940381,0.1523330254394803,0.1939469960109758,0.1296051363240496,-0.3019997353669217,0.783909943942448,0.2310520606092569,-0.4169149366028749,-0.4662112081971509,1.921600535753504,0.9617974117365592,-0.2502352606325097,1.2450394781487777,-0.6901816318771705,0.5846355488550569,1.922978834432189,-0.5925169014390932,2.304086540831217,-0.6532932052205692,-0.7373900241881892,1.4048592516486798,1.193552340196327,1.2642700076544908,1.0664145758957764,-1.1228959481089458,-0.6828324085821079,-0.3550921899367312,-0.3253113518221773,-0.2464511915094513,-0.7502614539966157,0.0040999811770693,-0.487211457971917,0.5576498768626899,1.15512284632091,-0.8441076828479162,0.6948957659547044,-1.0979269068009652,-0.802454897040728,1.4277976243790549,-0.6058588019165072,-1.0506018071698306,-0.7669479793014954,-0.8237916716235666,0,1,0,1,0,0,0,0,0,1,-2.888273749001182e-17,-0.5345224838248488,5.325711757517155e-16,0.7171371656006362,-0.6708203932499368,0.5,-0.223606797749979,-0.3162277660168378,-0.2672612419124246,0.6324555320336759,-0.478091443733758,0,0,0,1,1.0,0.0,0.0
-1.3869452800122076e-16,0.9370391566484796,-0.7986511974188816,-0.2085657479535861,-0.237362703285223,0.5941892845053852,-0.0231349043690696,0.9465456653144366,0.9251125247958024,0.6384380370476166,0.783909943942448,0.860224594883696,-0.9344142460225272,-0.9753252883142852,0.2731839210764269,0.9617974117365592,-0.8911255684395131,1.2450394781487777,0.378776470422829,0.5846355488550569,-0.4442744203688162,-0.1660480832661976,-0.687724310971506,0.2394990445242394,-0.7373900241881892,-0.247644052597049,-0.0745970212622705,-0.3890061562013819,-0.5315287760236029,0.3455064455719834,0.5180107927174611,-0.3550921899367312,0.7853476069242461,0.7819500767645573,0.5353865735719853,0.6203918886354973,0.8771554759365204,0.2934064390607516,0.003869758279132,1.09977446868254,-0.6094312884829779,1.0979269068009652,0.7287466287504921,-1.0757634129346472,0.8808618987239212,1.0665683999839624,0.8430508658915002,0.241162748703866,0,1,1,1,0,0,0,0,0,1,0.3162277660168378,-0.2672612419124245,-0.6324555320336763,-0.4780914437337568,0.2236067977499789,-0.5000000000000001,-0.670820393249937,-0.6324555320336759,0.5345224838248488,-0.3162277660168377,0.1195228609334393,1,1,0,0,1.0,1.0,1.0
-2.208866198622003,2.319365515836525,0.1454497213842333,-9.979532805619384e-18,2.6093083765718847,1.7296039061507733,2.6966180076634543,0.9465456653144366,0.9251125247958024,0.6384380370476166,0.783909943942448,0.2310520606092569,-0.9344142460225272,-0.9753252883142852,0.2731839210764269,0.3039205694119379,-0.8911255684395131,-0.9822673269816988,0.378776470422829,0.5846355488550569,-0.9177250713290172,-1.0189857196119887,-0.687724310971506,-1.0996893300929735,0.8825991366437094,-1.0738957047199134,-0.9200299289013356,-0.8023251971653501,-0.9310146140034478,0.8349739101322932,0.9182918598173174,0.7492770980316348,0.7853476069242461,0.7819500767645573,0.8567985804641352,0.9285378423647116,0.9574123544017226,1.0861367524665673,-1.147383329762646,1.423754827270949,-1.6528929320331236,1.0979269068009652,1.3029472009221996,-1.63211031011547,0.8808618987239212,1.2294276466881002,0.8430508658915002,1.3061171690312985,0,1,1,0,0,0,1,0,0,1,0.3162277660168378,-0.2672612419124245,-0.6324555320336763,-0.4780914437337568,0.6708203932499369,0.4999999999999999,0.223606797749979,-0.6324555320336759,0.5345224838248488,-0.3162277660168377,0.1195228609334393,1,1,0,0,1.0,1.0,1.0
0.4275224900558714,0.591457566851468,-0.7986511974188816,-0.3845122083125355,-0.1455346039349937,0.3103356290940381,0.0645990605352053,-0.5586516732924849,0.1296051363240496,0.6384380370476166,0.1715339045825925,-0.3981204736651819,0.1005843728167776,-0.4662112081971509,1.372128330861145,-0.3539562729126834,-0.2502352606325097,1.2450394781487777,0.378776470422829,-2.686757726086247,0.976077532511787,1.113358371252489,-0.687724310971506,-0.6532932052205692,0.8825991366437094,0.9917334255872476,1.193552340196327,1.2642700076544908,1.0664145758957764,-0.6334284835486361,-1.4833945427818207,0.7492770980316348,0.7853476069242461,0.7819500767645573,-0.2681434436583912,-0.1499729956875378,0.4758710836105096,0.1612847201597821,0.6946216111041987,-0.6821175035537116,0.4340303550671679,-0.878341525440772,0.3459462473026874,-0.5194165157538245,0.1375015484037069,0.2522721664632727,0.1386763711195646,-1.199657937621484,0,1,1,0,1,0,0,0,0,1,-0.3162277660168378,-0.2672612419124246,0.6324555320336759,-0.478091443733758,0.2236067977499789,-0.5000000000000001,-0.670820393249937,-0.6324555320336759,0.5345224838248488,-0.3162277660168377,0.1195228609334393,1,0,0,1,0.0,0.0,0.0
-1.3869452800122076e-16,1.2826207464454908,2.033651558990463,-0.2085657479535861,0.6809182902170697,1.7296039061507733,-0.5934056762468568,0.1939469960109758,0.1296051363240496,0.6384380370476166,0.783909943942448,0.2310520606092569,1.135582991656083,-0.9753252883142852,0.8226561259687859,0.3039205694119379,-0.8911255684395131,-0.9822673269816988,0.9132555215728289,0.5846355488550569,0.5026268815515859,-1.0189857196119887,-0.687724310971506,-0.6532932052205692,0.4776018464357347,-0.6607698786584811,-0.497313475081803,-0.3890061562013819,0.2674428999360867,-0.6334284835486361,0.5180107927174611,0.7492770980316348,-0.3253113518221773,-0.2464511915094513,1.0175045839102097,0.9285378423647116,0.7166417190061161,0.4255281579617211,-0.2263808593292235,-0.5201273242595067,1.7383574095048502,-0.439170762720386,0.3459462473026874,-0.2412430671634131,0.6330751152838499,0.4151314131674106,0.8430508658915002,-0.1347035172940513,0,1,1,1,0,0,0,0,0,1,0.3162277660168378,-0.2672612419124245,-0.6324555320336763,-0.4780914437337568,-0.6708203932499368,0.5,-0.223606797749979,-0.6324555320336759,0.5345224838248488,-0.3162277660168377,0.1195228609334393,1,1,0,0,1.0,1.0,1.0
1.3063187196151629,0.591457566851468,0.1454497213842333,-0.3845122083125355,-0.3291908026354523,0.8780429399167322,-0.1108688692733445,0.9465456653144366,-0.6659022521477032,-0.3019997353669217,-2.8903462922166847,-0.3981204736651819,1.135582991656083,-0.9753252883142852,-1.3752326936006498,0.9617974117365592,-0.2502352606325097,-0.4254406256990798,1.4477345727228286,0.5846355488550569,-0.9177250713290172,-1.4454545377848842,-0.687724310971506,-0.6532932052205692,-1.1423873143961638,-1.0738957047199134,-1.342746382720868,-1.2156442381293184,-1.3305004519832926,1.8139088392529128,1.7188539940170302,0.7492770980316348,0.7853476069242461,0.7819500767645573,-2.0359094815652163,-3.0773595561150717,-1.851578391880355,-3.141758252364449,-1.6078845649793572,1.423754827270949,-0.8702966993705143,0.439170762720386,1.3029472009221996,-0.7975899643442359,0.6330751152838499,0.2522721664632727,-1.1694476905997444,1.5566946796965768,0,1,0,0,0,0,0,1,0,1,-2.888273749001182e-17,-0.5345224838248488,5.325711757517155e-16,0.7171371656006362,-0.6708203932499368,0.5,-0.223606797749979,-2.888273749001182e-17,-0.5345224838248488,5.325711757517155e-16,0.7171371656006362,0,1,0,0,1.0,1.0,1.0
-0.45127373950342,0.2458759770544566,-0.7986511974188816,1.550898855635908,-0.9719874980870572,0.5941892845053852,-0.7250066236032693,-2.0638490118994066,-2.256917029091209,-0.3019997353669217,-0.440842134777263,0.860224594883696,-0.4169149366028749,0.0429028719199832,1.372128330861145,0.3039205694119379,-0.2502352606325097,1.2450394781487777,0.9132555215728289,0.5846355488550569,-0.4442744203688162,-1.4454545377848842,-0.687724310971506,-1.0996893300929735,0.07260455622776,-1.0738957047199134,-1.342746382720868,-1.2156442381293184,-1.3305004519832926,0.3455064455719834,-0.6828324085821079,0.7492770980316348,0.7853476069242461,0.7819500767645573,0.8567985804641352,0.4663189117708908,0.7166417190061161,-0.3672021554440945,0.2341203758874876,0.9377842893883352,-0.6094312884829779,0.0,-0.0368541341451177,0.2223793471539389,0.3852883318437784,0.7408499065756865,0.4405511545932513,0.804962147700742,0,1,0,1,0,0,0,0,0,1,-2.888273749001182e-17,-0.5345224838248488,5.325711757517155e-16,0.7171371656006362,-0.2236067977499789,-0.5,0.670820393249937,-0.6324555320336759,0.5345224838248488,-0.3162277660168377,0.1195228609334393,1,0,0,0,0.0,1.0,1.0
-2.208866198622003,0.591457566851468,0.1454497213842333,0.319273633123262,-0.9719874980870572,0.3103356290940381,-0.7250066236032693,-2.0638490118994066,-1.461409640619456,-1.24243750778146,0.783909943942448,0.2310520606092569,0.1005843728167776,-0.9753252883142852,-0.2762882838159319,-1.0118331152373048,-0.2502352606325097,1.2450394781487777,-0.6901816318771705,-0.7239217611214648,0.5026268815515859,-1.4454545377848842,-0.687724310971506,0.2394990445242394,-1.1423873143961638,-1.0738957047199134,1.193552340196327,1.2642700076544908,1.0664145758957764,-1.1228959481089458,-1.4833945427818207,0.7492770980316348,0.7853476069242461,-0.2464511915094513,-0.5895554505505407,-0.1499729956875378,-1.049009607228333,-0.1029587176421562,-1.147383329762646,0.4518137515057212,-1.1311621102580507,1.0979269068009652,0.5373464380265893,-0.7975899643442359,0.8808618987239212,0.5779906598715485,-3.0813213192664266,0.679673392368103,0,1,0,0,0,0,1,0,0,1,0.3162277660168378,-0.2672612419124245,-0.6324555320336763,-0.4780914437337568,0.2236067977499789,-0.5000000000000001,-0.670820393249937,-0.3162277660168378,-0.2672612419124246,0.6324555320336759,-0.478091443733758,0,0,0,1,1.0,1.0,1.0
0.4275224900558714,0.9370391566484796,-0.7986511974188816,0.4952200934822115,0.4972620915166112,-0.5412253371400029,0.67873681486513,-1.3112503425959456,-0.6659022521477032,0.6384380370476166,0.1715339045825925,0.860224594883696,-0.4169149366028749,-0.9753252883142852,1.921600535753504,0.9617974117365592,-0.8911255684395131,-0.9822673269816988,0.378776470422829,0.5846355488550569,0.5026268815515859,-1.4454545377848842,-0.687724310971506,0.6858951693966439,-1.1423873143961638,0.9917334255872476,0.7708358863767945,-0.8023251971653501,0.6669287379159315,0.8349739101322932,-0.2825513414822516,-3.668200053841829,-1.4359703105686008,-3.331654996331477,-1.0716734608887657,-0.920337880010573,-0.0056701871807041,-1.4241759066518491,0.6946216111041987,0.4518137515057212,0.1731649441796314,0.658756144080579,0.7287466287504921,0.3151038300174095,0.8808618987239212,0.4151314131674106,-1.1694476905997444,-0.0720591396277317,1,0,1,0,0,0,0,1,0,1,-2.888273749001182e-17,-0.5345224838248488,5.325711757517155e-16,0.7171371656006362,0.6708203932499369,0.4999999999999999,0.223606797749979,-0.3162277660168378,-0.2672612419124246,0.6324555320336759,-0.478091443733758,0,1,0,0,1.0,1.0,0.0
-0.45127373950342,0.591457566851468,1.089550640187348,-0.3845122083125355,0.5431761411917259,0.3103356290940381,0.7226037973172675,0.9465456653144366,0.9251125247958024,0.6384380370476166,0.783909943942448,0.860224594883696,-0.4169149366028749,-0.4662112081971509,-0.8257604887082909,0.3039205694119379,-0.2502352606325097,1.2450394781487777,0.9132555215728289,0.5846355488550569,-0.9177250713290172,-1.0189857196119887,-0.687724310971506,-0.6532932052205692,-0.7373900241881892,-1.0738957047199134,-0.9200299289013356,-0.8023251971653501,-1.3305004519832926,0.8349739101322932,0.9182918598173174,0.7492770980316348,0.7853476069242461,0.7819500767645573,0.6960925770180597,0.6203918886354973,0.7968985974713182,0.6897715957636594,-0.9171327121542904,0.9377842893883352,-0.6094312884829779,0.878341525440772,0.9201468194743948,-0.2412430671634131,0.8808618987239212,1.2294276466881002,0.8430508658915002,0.9302509030333812,0,1,0,1,0,0,0,0,0,1,-2.888273749001182e-17,-0.5345224838248488,5.325711757517155e-16,0.7171371656006362,-0.6708203932499368,0.5,-0.223606797749979,-0.6324555320336759,0.5345224838248488,-0.3162277660168377,0.1195228609334393,1,1,0,0,1.0,1.0,1.0
-1.3300699690627116,1.2826207464454908,0.1454497213842333,0.319273633123262,2.058339780470509,1.4457502507394262,2.1702142182378044,0.9465456653144366,0.9251125247958024,0.6384380370476166,0.783909943942448,0.2310520606092569,-0.4169149366028749,1.0611310321542518,0.2731839210764269,0.3039205694119379,1.6724356627885002,-0.4254406256990798,0.9132555215728289,0.5846355488550569,-0.9177250713290172,0.260420734906698,1.3068162568969754,0.2394990445242394,0.4776018464357347,0.5786075995258153,0.7708358863767945,0.8509509666905227,-0.5315287760236029,-1.1228959481089458,0.1177297256176047,0.7492770980316348,0.7853476069242461,-0.2464511915094513,0.3746805701259097,0.3122459349062837,0.8771554759365204,0.8218933146646289,0.9248722287125544,0.4518137515057212,-0.6094312884829779,0.439170762720386,-0.0368541341451177,-0.5194165157538245,0.1375015484037069,0.2522721664632727,0.0380514432950023,-0.1973478949603709,0,1,0,1,0,0,0,0,0,1,-2.888273749001182e-17,-0.5345224838248488,5.325711757517155e-16,0.7171371656006362,-0.6708203932499368,0.5,-0.223606797749979,-0.6324555320336759,0.5345224838248488,-0.3162277660168377,0.1195228609334393,1,1,0,0,1.0,0.0,1.0
